# BUSCO version is: 4.0.5 
# The lineage dataset is: lepidoptera_odb10 (Creation date: 2019-11-20, number of species: 16, number of BUSCOs: 5286)
# Busco id	Status	Sequence	Gene Start	Gene End	Score	Length	OrthoDB url	Description
517at7088	Complete	HiC_scaffold_26	5376811	5396954	2210.4	1464	https://www.orthodb.org/v10?query=517at7088	uncharacterized protein LOC110994391
518at7088	Complete	HiC_scaffold_6	9797940	9802527	2216.5	1014	https://www.orthodb.org/v10?query=518at7088	membrane-associated protein Hem
519at7088	Complete	HiC_scaffold_16	5448989	5456356	776.5	373	https://www.orthodb.org/v10?query=519at7088	uncharacterized protein LOC105380983
522at7088	Complete	HiC_scaffold_21	5441035	5485435	1957.2	1044	https://www.orthodb.org/v10?query=522at7088	guanine nucleotide exchange factor subunit Rich
526at7088	Complete	HiC_scaffold_4	2649387	2662470	1659.8	967	https://www.orthodb.org/v10?query=526at7088	isoleucine--tRNA ligase, cytoplasmic
527at7088	Complete	HiC_scaffold_3	4143392	4156535	2591.3	1527	https://www.orthodb.org/v10?query=527at7088	protein stoned-B-like
530at7088	Complete	HiC_scaffold_14	8433479	8456320	1770.3	965	https://www.orthodb.org/v10?query=530at7088	protein brunelleschi
531at7088	Complete	HiC_scaffold_11	10774592	10789153	1823.6	1701	https://www.orthodb.org/v10?query=531at7088	myosin-2 heavy chain-like isoform X1
532at7088	Complete	HiC_scaffold_19	2712339	2718697	1920.7	1460	https://www.orthodb.org/v10?query=532at7088	Putative ATP-dependent RNA helicase TDRD12
538at7088	Complete	HiC_scaffold_20	2224896	2242074	1797.3	959	https://www.orthodb.org/v10?query=538at7088	trafficking protein particle complex subunit 10
543at7088	Complete	HiC_scaffold_9	6299022	6331925	3592.0	2487	https://www.orthodb.org/v10?query=543at7088	uncharacterized protein LOC106111274
544at7088	Complete	HiC_scaffold_24	6019455	6036002	1909.5	905	https://www.orthodb.org/v10?query=544at7088	uncharacterized protein LOC110374769
547at7088	Complete	HiC_scaffold_9	3328676	3362645	1281.3	685	https://www.orthodb.org/v10?query=547at7088	plasma membrane calcium-transporting ATPase 2 isoform X1
550at7088	Complete	HiC_scaffold_12	9577805	9601724	1722.8	1138	https://www.orthodb.org/v10?query=550at7088	uncharacterized protein LOC106129794
552at7088	Complete	HiC_scaffold_6	10265895	10287491	2286.0	1354	https://www.orthodb.org/v10?query=552at7088	DNA polymerase
553at7088	Complete	HiC_scaffold_23	10863755	10894341	2011.8	1200	https://www.orthodb.org/v10?query=553at7088	calpain-D
556at7088	Complete	HiC_scaffold_10	8661194	8677300	1645.5	850	https://www.orthodb.org/v10?query=556at7088	kinase D-interacting substrate of 220 kDa isoform X1
558at7088	Complete	HiC_scaffold_28	11875018	11886127	2210.2	1040	https://www.orthodb.org/v10?query=558at7088	CREB-binding protein
559at7088	Complete	HiC_scaffold_30	4984011	5004596	2065.2	1041	https://www.orthodb.org/v10?query=559at7088	1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase gamma-1 isoform X1
562at7088	Complete	HiC_scaffold_17	6600905	6618619	1801.3	908	https://www.orthodb.org/v10?query=562at7088	uncharacterized protein LOC105389860
563at7088	Complete	HiC_scaffold_7	6704245	6709604	2151.2	1032	https://www.orthodb.org/v10?query=563at7088	protein retinal degeneration B
566at7088	Missing
569at7088	Complete	HiC_scaffold_18	13626817	13679932	1870.7	948	https://www.orthodb.org/v10?query=569at7088	neuropathy target esterase sws isoform X1
571at7088	Complete	HiC_scaffold_16	4897616	4927301	1967.9	1008	https://www.orthodb.org/v10?query=571at7088	sodium/hydrogen exchanger 10-like
572at7088	Complete	HiC_scaffold_18	6376641	6394230	1846.7	920	https://www.orthodb.org/v10?query=572at7088	protein ECT2 isoform X1
578at7088	Complete	HiC_scaffold_30	17945056	17983921	1660.2	829	https://www.orthodb.org/v10?query=578at7088	P-selectin
583at7088	Complete	HiC_scaffold_6	4402253	4451049	1013.8	620	https://www.orthodb.org/v10?query=583at7088	uncharacterized protein LOC105381689
584at7088	Complete	HiC_scaffold_14	3660998	3688618	1159.9	918	https://www.orthodb.org/v10?query=584at7088	uncharacterized protein LOC106105171
589at7088	Complete	HiC_scaffold_10	7683811	7699021	1879.4	907	https://www.orthodb.org/v10?query=589at7088	vigilin
590at7088	Complete	HiC_scaffold_28	6866376	6893451	1526.2	1008	https://www.orthodb.org/v10?query=590at7088	vascular endothelial growth factor receptor 1 isoform X1
598at7088	Complete	HiC_scaffold_18	13108001	13129567	924.7	662	https://www.orthodb.org/v10?query=598at7088	uncharacterized protein LOC105397513
599at7088	Complete	HiC_scaffold_16	5092940	5109032	1486.1	697	https://www.orthodb.org/v10?query=599at7088	phosphoinositide 3-kinase regulatory subunit 4
600at7088	Complete	HiC_scaffold_26	6948999	6967582	2141.6	1056	https://www.orthodb.org/v10?query=600at7088	cilia- and flagella-associated protein 57 isoform X2
601at7088	Complete	HiC_scaffold_24	10818330	10825799	2843.4	1515	https://www.orthodb.org/v10?query=601at7088	arginine-glutamic acid dipeptide repeats protein
603at7088	Complete	HiC_scaffold_23	2343398	2388140	1515.0	829	https://www.orthodb.org/v10?query=603at7088	uncharacterized protein LOC106111068
608at7088	Complete	HiC_scaffold_6	9420139	9433761	2126.6	1152	https://www.orthodb.org/v10?query=608at7088	tetratricopeptide repeat protein 21B-like
609at7088	Complete	HiC_scaffold_16	2000093	2026384	1755.9	897	https://www.orthodb.org/v10?query=609at7088	5-oxoprolinase
611at7088	Complete	HiC_scaffold_16	6037381	6042633	1743.8	957	https://www.orthodb.org/v10?query=611at7088	uncharacterized protein LOC110377620
613at7088	Complete	HiC_scaffold_11	2003091	2024260	2071.1	1291	https://www.orthodb.org/v10?query=613at7088	cilia- and flagella-associated protein 43
614at7088	Complete	HiC_scaffold_7	3610099	3615306	1892.4	970	https://www.orthodb.org/v10?query=614at7088	uncharacterized protein LOC105388692
616at7088	Complete	HiC_scaffold_10	5682475	5685723	1936.1	939	https://www.orthodb.org/v10?query=616at7088	DNA polymerase
620at7088	Complete	HiC_scaffold_14	3722875	3741874	1102.7	740	https://www.orthodb.org/v10?query=620at7088	Ecto-nucleotidase
621at7088	Complete	HiC_scaffold_22	9835801	9866154	1202.2	714	https://www.orthodb.org/v10?query=621at7088	Coatomer subunit alpha
622at7088	Complete	HiC_scaffold_9	2122784	2131152	2304.9	1481	https://www.orthodb.org/v10?query=622at7088	vitellogenin-like
627at7088	Complete	HiC_scaffold_11	8086650	8091807	1936.1	972	https://www.orthodb.org/v10?query=627at7088	integrator complex subunit 2
628at7088	Complete	HiC_scaffold_18	12593971	12624556	1698.7	1038	https://www.orthodb.org/v10?query=628at7088	nuclear pore complex protein Nup205
632at7088	Complete	HiC_scaffold_11	10219978	10231306	2038.2	996	https://www.orthodb.org/v10?query=632at7088	manganese-transporting ATPase 13A1
633at7088	Complete	HiC_scaffold_2	3322929	3344043	1283.7	710	https://www.orthodb.org/v10?query=633at7088	rabankyrin-5
637at7088	Complete	HiC_scaffold_27	301166	343373	2503.2	1565	https://www.orthodb.org/v10?query=637at7088	rootletin
638at7088	Complete	HiC_scaffold_13	11317563	11339197	1951.5	1038	https://www.orthodb.org/v10?query=638at7088	uncharacterized protein LOC106141703
639at7088	Complete	HiC_scaffold_30	1616962	1636214	2044.7	1612	https://www.orthodb.org/v10?query=639at7088	uncharacterized protein LOC101743995
642at7088	Complete	HiC_scaffold_21	9354903	9363148	878.2	457	https://www.orthodb.org/v10?query=642at7088	tyrosine-protein kinase hopscotch
643at7088	Complete	HiC_scaffold_11	10269737	10278323	1973.9	1151	https://www.orthodb.org/v10?query=643at7088	protein artichoke
647at7088	Complete	HiC_scaffold_10	201906	223641	2077.1	1040	https://www.orthodb.org/v10?query=647at7088	transcription initiation factor TFIID subunit 2
649at7088	Complete	HiC_scaffold_5	1927349	1964259	1431.5	820	https://www.orthodb.org/v10?query=649at7088	uncharacterized protein LOC105380666
652at7088	Complete	HiC_scaffold_14	624981	650533	1022.8	660	https://www.orthodb.org/v10?query=652at7088	Golgi-specific brefeldin A-resistance guanine nucleotide exchange factor 1
655at7088	Complete	HiC_scaffold_29	5410349	5420713	1887.4	1021	https://www.orthodb.org/v10?query=655at7088	girdin
657at7088	Complete	HiC_scaffold_10	10067381	10100319	1300.1	731	https://www.orthodb.org/v10?query=657at7088	uncharacterized protein LOC106109417
658at7088	Complete	HiC_scaffold_11	2790506	2816019	2182.1	1159	https://www.orthodb.org/v10?query=658at7088	Rock1
659at7088	Complete	HiC_scaffold_12	5152214	5161898	2302.4	1060	https://www.orthodb.org/v10?query=659at7088	Rap guanine nucleotide exchange factor
660at7088	Complete	HiC_scaffold_11	10229101	10241613	1677.6	899	https://www.orthodb.org/v10?query=660at7088	Golgi apparatus protein 1
662at7088	Complete	HiC_scaffold_6	4206743	4220773	2511.6	1339	https://www.orthodb.org/v10?query=662at7088	uncharacterized protein LOC110374986
664at7088	Complete	HiC_scaffold_3	10799697	10833219	844.5	789	https://www.orthodb.org/v10?query=664at7088	protein sprint isoform X1
666at7088	Complete	HiC_scaffold_24	9797644	9821289	1989.2	1008	https://www.orthodb.org/v10?query=666at7088	protein flightless-1
667at7088	Complete	HiC_scaffold_13	11468925	11493359	2112.8	1083	https://www.orthodb.org/v10?query=667at7088	uncharacterized protein KIAA0195
670at7088	Complete	HiC_scaffold_19	9969381	9993790	1643.5	1066	https://www.orthodb.org/v10?query=670at7088	uncharacterized protein LOC105384332
672at7088	Complete	HiC_scaffold_26	9177800	9209713	1685.3	1352	https://www.orthodb.org/v10?query=672at7088	myosin-2 heavy chain isoform X1
675at7088	Complete	HiC_scaffold_21	10985454	11003048	1924.7	1047	https://www.orthodb.org/v10?query=675at7088	inhibitor of Bruton tyrosine kinase
678at7088	Complete	HiC_scaffold_10	7121962	7135171	1856.1	921	https://www.orthodb.org/v10?query=678at7088	nuclear pore complex protein Nup155
680at7088	Complete	HiC_scaffold_24	5590857	5621101	1614.7	1088	https://www.orthodb.org/v10?query=680at7088	DNA repair protein RAD50
681at7088	Complete	HiC_scaffold_3	3632384	3649521	971.5	620	https://www.orthodb.org/v10?query=681at7088	thyroid adenoma-associated protein homolog
690at7088	Complete	HiC_scaffold_17	291276	311540	1682.8	863	https://www.orthodb.org/v10?query=690at7088	glutamate receptor-interacting protein 2 isoform X1
692at7088	Complete	HiC_scaffold_26	4219730	4254065	2230.5	1159	https://www.orthodb.org/v10?query=692at7088	protein patched
695at7088	Complete	HiC_scaffold_7	6083574	6090568	2084.8	952	https://www.orthodb.org/v10?query=695at7088	exportin-1
696at7088	Complete	HiC_scaffold_11	4510894	4529515	1961.3	902	https://www.orthodb.org/v10?query=696at7088	probable phosphorylase b kinase regulatory subunit beta isoform X1
701at7088	Complete	HiC_scaffold_28	11061715	11089072	1581.6	2048	https://www.orthodb.org/v10?query=701at7088	centromere-associated protein E-like isoform X1
705at7088	Complete	HiC_scaffold_12	897520	911553	1339.2	638	https://www.orthodb.org/v10?query=705at7088	integrator complex subunit 1
708at7088	Complete	HiC_scaffold_30	14280609	14310353	1424.6	767	https://www.orthodb.org/v10?query=708at7088	intraflagellar transport protein 122 homolog
711at7088	Complete	HiC_scaffold_11	8640555	8666085	1499.0	1250	https://www.orthodb.org/v10?query=711at7088	uncharacterized protein LOC106127442
713at7088	Complete	HiC_scaffold_19	8766804	8784163	1309.0	847	https://www.orthodb.org/v10?query=713at7088	codanin-1
714at7088	Complete	HiC_scaffold_28	2938029	2966044	2201.0	1111	https://www.orthodb.org/v10?query=714at7088	low-density lipoprotein receptor-related protein 6
716at7088	Complete	HiC_scaffold_22	3569226	3591723	1505.9	759	https://www.orthodb.org/v10?query=716at7088	erythroid differentiation-related factor 1
717at7088	Complete	HiC_scaffold_10	563978	593647	1724.8	798	https://www.orthodb.org/v10?query=717at7088	Low density lipoprotein receptor-related protein-like protein
718at7088	Complete	HiC_scaffold_26	4772698	4797562	1549.2	797	https://www.orthodb.org/v10?query=718at7088	cytosolic carboxypeptidase 4-like isoform X1
721at7088	Complete	HiC_scaffold_1	9296861	9306040	1079.8	699	https://www.orthodb.org/v10?query=721at7088	uncharacterized protein LOC101746092
723at7088	Complete	HiC_scaffold_7	1869230	1881519	1881.0	946	https://www.orthodb.org/v10?query=723at7088	kinesin-like protein CG14535
724at7088	Complete	HiC_scaffold_6	11341911	11370726	1493.3	698	https://www.orthodb.org/v10?query=724at7088	Calcium-activated potassium channel alpha subunit
730at7088	Complete	HiC_scaffold_26	9202924	9227095	1095.3	640	https://www.orthodb.org/v10?query=730at7088	cullin-associated NEDD8-dissociated protein 1
731at7088	Complete	HiC_scaffold_25	6451346	6456737	1788.9	1059	https://www.orthodb.org/v10?query=731at7088	ATP-dependent DNA helicase Q4
741at7088	Complete	HiC_scaffold_21	122789	126100	1918.1	969	https://www.orthodb.org/v10?query=741at7088	trafficking protein particle complex subunit 11
742at7088	Complete	HiC_scaffold_26	4538974	4565931	1930.2	1128	https://www.orthodb.org/v10?query=742at7088	Tyrosine-protein kinase receptor
752at7088	Complete	HiC_scaffold_30	11020578	11049112	1719.3	900	https://www.orthodb.org/v10?query=752at7088	anion exchange protein 3 isoform X1
756at7088	Complete	HiC_scaffold_10	2788137	2795408	2405.4	1358	https://www.orthodb.org/v10?query=756at7088	uncharacterized protein LOC111351612
757at7088	Complete	HiC_scaffold_12	11087629	11115365	1532.4	755	https://www.orthodb.org/v10?query=757at7088	DNA damage-binding protein 1
758at7088	Complete	HiC_scaffold_25	8905387	8918851	1912.1	1116	https://www.orthodb.org/v10?query=758at7088	uncharacterized protein LOC106109783 isoform X1
761at7088	Complete	HiC_scaffold_14	11642260	11688897	1990.0	1046	https://www.orthodb.org/v10?query=761at7088	Niemann-Pick C1 protein isoform X1
764at7088	Complete	HiC_scaffold_24	8397282	8416918	1334.2	832	https://www.orthodb.org/v10?query=764at7088	integrin alpha-PS1 isoform X1
765at7088	Complete	HiC_scaffold_17	2691469	2700570	1310.8	768	https://www.orthodb.org/v10?query=765at7088	glycogen debranching enzyme
769at7088	Complete	HiC_scaffold_13	7670186	7683261	1988.9	1091	https://www.orthodb.org/v10?query=769at7088	chaoptin-like
772at7088	Complete	HiC_scaffold_25	6777878	6784206	1728.7	934	https://www.orthodb.org/v10?query=772at7088	WASH complex subunit strumpellin-like
774at7088	Complete	HiC_scaffold_23	3729508	3743086	838.9	590	https://www.orthodb.org/v10?query=774at7088	coronin-7
775at7088	Missing
780at7088	Complete	HiC_scaffold_26	563988	572097	958.3	614	https://www.orthodb.org/v10?query=780at7088	tripeptidyl-peptidase 2
781at7088	Complete	HiC_scaffold_30	5004031	5021445	1783.4	943	https://www.orthodb.org/v10?query=781at7088	FH1/FH2 domain-containing protein
787at7088	Complete	HiC_scaffold_7	1802676	1816423	1834.0	1078	https://www.orthodb.org/v10?query=787at7088	nidogen-1
790at7088	Complete	HiC_scaffold_30	8997465	9005767	1903.6	897	https://www.orthodb.org/v10?query=790at7088	ephrin type-B receptor 1-B
791at7088	Complete	HiC_scaffold_4	8481775	8494995	1838.8	836	https://www.orthodb.org/v10?query=791at7088	regulator of nonsense transcripts 1 homolog
793at7088	Complete	HiC_scaffold_18	4849173	4857897	1941.9	968	https://www.orthodb.org/v10?query=793at7088	importin-5
794at7088	Complete	HiC_scaffold_6	6501175	6526451	1950.1	1025	https://www.orthodb.org/v10?query=794at7088	tubulin-specific chaperone D
795at7088	Complete	HiC_scaffold_18	12842668	12852843	1557.1	797	https://www.orthodb.org/v10?query=795at7088	116 kDa U5 small nuclear ribonucleoprotein component
796at7088	Complete	HiC_scaffold_3	5878275	5883075	1188.8	629	https://www.orthodb.org/v10?query=796at7088	serine/threonine-protein kinase SIK2
799at7088	Complete	HiC_scaffold_11	11049341	11064639	2043.7	952	https://www.orthodb.org/v10?query=799at7088	Anion exchange protein
800at7088	Complete	HiC_scaffold_11	5957853	5962593	1606.7	796	https://www.orthodb.org/v10?query=800at7088	protein phosphatase PHLPP-like protein isoform X1
802at7088	Complete	HiC_scaffold_13	2841340	2860277	1670.8	864	https://www.orthodb.org/v10?query=802at7088	dihydropyrimidine dehydrogenase 
805at7088	Complete	HiC_scaffold_19	11321108	11344346	1704.2	1050	https://www.orthodb.org/v10?query=805at7088	uncharacterized protein LOC106109582
806at7088	Complete	HiC_scaffold_23	2134041	2146094	1769.4	984	https://www.orthodb.org/v10?query=806at7088	uncharacterized protein LOC101741429
817at7088	Complete	HiC_scaffold_6	7351146	7370738	2198.4	1747	https://www.orthodb.org/v10?query=817at7088	centrosomal protein of 290 kDa-like
818at7088	Complete	HiC_scaffold_6	5515061	5544056	1557.7	1079	https://www.orthodb.org/v10?query=818at7088	protein timeless homolog isoform X1
821at7088	Complete	HiC_scaffold_13	1349433	1373763	1575.3	766	https://www.orthodb.org/v10?query=821at7088	uncharacterized protein LOC106140867
822at7088	Complete	HiC_scaffold_30	17521844	17535822	1901.5	967	https://www.orthodb.org/v10?query=822at7088	importin-7
826at7088	Complete	HiC_scaffold_10	11753760	11781588	1591.9	881	https://www.orthodb.org/v10?query=826at7088	ubiquitin-protein ligase E3B
828at7088	Complete	HiC_scaffold_24	10825591	10847903	1504.7	880	https://www.orthodb.org/v10?query=828at7088	uncharacterized protein LOC106141720
829at7088	Complete	HiC_scaffold_29	1386565	1400714	2333.2	1206	https://www.orthodb.org/v10?query=829at7088	uncharacterized protein LOC110999686
835at7088	Complete	HiC_scaffold_18	8346221	8369562	1423.0	801	https://www.orthodb.org/v10?query=835at7088	regulating synaptic membrane exocytosis protein 2
839at7088	Complete	HiC_scaffold_9	5215133	5251754	840.7	630	https://www.orthodb.org/v10?query=839at7088	uncharacterized protein LOC101747207
840at7088	Complete	HiC_scaffold_30	17204289	17229109	897.9	464	https://www.orthodb.org/v10?query=840at7088	pyruvate dehydrogenase phosphatase regulatory subunit, mitochondrial
841at7088	Complete	HiC_scaffold_25	7883710	7899180	1992.0	898	https://www.orthodb.org/v10?query=841at7088	sodium/hydrogen exchanger 3 isoform X1
844at7088	Complete	HiC_scaffold_13	2514858	2557849	1766.5	888	https://www.orthodb.org/v10?query=844at7088	uncharacterized protein LOC111000143
845at7088	Complete	HiC_scaffold_17	8156112	8166970	1808.4	805	https://www.orthodb.org/v10?query=845at7088	uncharacterized protein LOC106125525
849at7088	Complete	HiC_scaffold_21	6070051	6099558	1504.6	1111	https://www.orthodb.org/v10?query=849at7088	protein disabled
851at7088	Complete	HiC_scaffold_20	4756779	4770563	2159.6	1345	https://www.orthodb.org/v10?query=851at7088	uncharacterized protein LOC105396829
