# BUSCO version is: 4.0.5 
# The lineage dataset is: lepidoptera_odb10 (Creation date: 2019-11-20, number of species: 16, number of BUSCOs: 5286)
# Busco id	Status	Sequence	Gene Start	Gene End	Score	Length	OrthoDB url	Description
509at7088	Complete	M14_B23a_H18a	10032275	10036105	2114.7	1068	https://www.orthodb.org/v10?query=509at7088	toll-like receptor Tollo
511at7088	Complete	M08_B17_H15	5586751	5611321	1468.2	794	https://www.orthodb.org/v10?query=511at7088	TATA-binding protein-associated factor 172
513at7088	Complete	M16_B19_H14	9237321	9263196	1909.6	1174	https://www.orthodb.org/v10?query=513at7088	uncharacterized protein LOC105389615
515at7088	Complete	M15_B13_H17a	8177497	8220071	2036.6	990	https://www.orthodb.org/v10?query=515at7088	LOW QUALITY PROTEIN: DENN domain-containing protein 5B-like
516at7088	Complete	M15_B13_H17a	12285783	12328981	1992.3	973	https://www.orthodb.org/v10?query=516at7088	probable phosphorylase b kinase regulatory subunit alpha isoform X1
517at7088	Complete	M06_B05_H10a	7785612	7801848	2277.1	1508	https://www.orthodb.org/v10?query=517at7088	uncharacterized protein LOC110994391
518at7088	Complete	M10_B09_H06a	12754832	12760346	2224.5	1014	https://www.orthodb.org/v10?query=518at7088	membrane-associated protein Hem
519at7088	Complete	M25_B20_H12b	6833931	6869305	359.6	285	https://www.orthodb.org/v10?query=519at7088	uncharacterized protein LOC105380983
522at7088	Complete	M16_B19_H14	11543010	11557787	1311.1	605	https://www.orthodb.org/v10?query=522at7088	guanine nucleotide exchange factor subunit Rich
526at7088	Complete	M19_B21_H04	10482893	10494248	1572.1	895	https://www.orthodb.org/v10?query=526at7088	isoleucine--tRNA ligase, cytoplasmic
527at7088	Complete	M07_B18_H16	16630846	16646945	2563.5	1501	https://www.orthodb.org/v10?query=527at7088	protein stoned-B-like
530at7088	Complete	M17_B03_H05	6466493	6488341	2062.6	1103	https://www.orthodb.org/v10?query=530at7088	protein brunelleschi
531at7088	Complete	M02_B04_H01a	13970993	13990937	1681.7	1703	https://www.orthodb.org/v10?query=531at7088	myosin-2 heavy chain-like isoform X1
532at7088	Complete	M28_B02_H07b	2671963	2694180	1804.9	1439	https://www.orthodb.org/v10?query=532at7088	Putative ATP-dependent RNA helicase TDRD12
538at7088	Complete	M20_B07_H09	9314289	9327969	1770.0	979	https://www.orthodb.org/v10?query=538at7088	trafficking protein particle complex subunit 10
543at7088	Complete	M24_B27_H18b	7551135	7575850	1924.1	1339	https://www.orthodb.org/v10?query=543at7088	uncharacterized protein LOC106111274
544at7088	Complete	M13_B08_H12a	9604427	9619934	1920.6	897	https://www.orthodb.org/v10?query=544at7088	uncharacterized protein LOC110374769
547at7088	Complete	M24_B27_H18b	3877174	3906741	1640.4	834	https://www.orthodb.org/v10?query=547at7088	plasma membrane calcium-transporting ATPase 2 isoform X1
550at7088	Complete	M18_B25_H08	10975670	11002224	2003.3	1250	https://www.orthodb.org/v10?query=550at7088	uncharacterized protein LOC106129794
552at7088	Complete	M10_B09_H06a	13505219	13523562	2313.3	1288	https://www.orthodb.org/v10?query=552at7088	DNA polymerase
553at7088	Complete	M26_B14_H13b	14045974	14078620	2226.8	1230	https://www.orthodb.org/v10?query=553at7088	calpain-D
556at7088	Complete	M09_B10_H20a	7452784	7473364	1836.8	853	https://www.orthodb.org/v10?query=556at7088	kinase D-interacting substrate of 220 kDa isoform X1
558at7088	Complete	M15_B13_H17a	15713349	15737215	2478.1	1278	https://www.orthodb.org/v10?query=558at7088	CREB-binding protein
559at7088	Complete	M01_B01_H21	21344626	21370432	1469.2	1086	https://www.orthodb.org/v10?query=559at7088	1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase gamma-1 isoform X1
562at7088	Complete	M11_B22_H13a	9807390	9829748	1307.2	1041	https://www.orthodb.org/v10?query=562at7088	uncharacterized protein LOC105389860
563at7088	Complete	M04_B12_H19a	10919912	10923433	2167.8	1032	https://www.orthodb.org/v10?query=563at7088	protein retinal degeneration B
566at7088	Complete	M03_B15_H11	8711521	8736259	2041.6	1096	https://www.orthodb.org/v10?query=566at7088	serine/threonine-protein kinase mig-15 isoform X1
569at7088	Complete	M03_B15_H11	2591143	2636633	1740.6	902	https://www.orthodb.org/v10?query=569at7088	neuropathy target esterase sws isoform X1
571at7088	Complete	M25_B20_H12b	7504388	7522325	1881.3	995	https://www.orthodb.org/v10?query=571at7088	sodium/hydrogen exchanger 10-like
572at7088	Complete	M03_B15_H11	10441901	10469361	1936.9	963	https://www.orthodb.org/v10?query=572at7088	protein ECT2 isoform X1
578at7088	Complete	M01_B01_H21	13099407	13106638	1188.2	596	https://www.orthodb.org/v10?query=578at7088	P-selectin
583at7088	Complete	M10_B09_H06a	10142459	10183020	1584.7	882	https://www.orthodb.org/v10?query=583at7088	uncharacterized protein LOC105381689
584at7088	Complete	M17_B03_H05	11929584	11955747	1490.0	880	https://www.orthodb.org/v10?query=584at7088	uncharacterized protein LOC106105171
589at7088	Complete	M09_B10_H20a	8903052	8923995	2176.5	1073	https://www.orthodb.org/v10?query=589at7088	vigilin
590at7088	Complete	M15_B13_H17a	8738430	8773016	1242.9	652	https://www.orthodb.org/v10?query=590at7088	vascular endothelial growth factor receptor 1 isoform X1
598at7088	Complete	M03_B15_H11	1968504	1993984	1889.2	1176	https://www.orthodb.org/v10?query=598at7088	uncharacterized protein LOC105397513
599at7088	Complete	M25_B20_H12b	7192625	7211241	1197.7	708	https://www.orthodb.org/v10?query=599at7088	phosphoinositide 3-kinase regulatory subunit 4
600at7088	Complete	M06_B05_H10a	9641935	9660166	2148.2	1093	https://www.orthodb.org/v10?query=600at7088	cilia- and flagella-associated protein 57 isoform X2
601at7088	Complete	M13_B08_H12a	3588091	3596022	2849.0	1560	https://www.orthodb.org/v10?query=601at7088	arginine-glutamic acid dipeptide repeats protein
603at7088	Complete	M26_B14_H13b	4440503	4463900	1783.3	950	https://www.orthodb.org/v10?query=603at7088	uncharacterized protein LOC106111068
608at7088	Complete	M10_B09_H06a	13202018	13215413	1873.0	1032	https://www.orthodb.org/v10?query=608at7088	tetratricopeptide repeat protein 21B-like
609at7088	Complete	M25_B20_H12b	3719671	3753182	1494.0	777	https://www.orthodb.org/v10?query=609at7088	5-oxoprolinase
611at7088	Complete	M25_B20_H12b	6199812	6206994	1865.0	1017	https://www.orthodb.org/v10?query=611at7088	uncharacterized protein LOC110377620
613at7088	Complete	M02_B04_H01a	1582493	1605623	1787.5	1212	https://www.orthodb.org/v10?query=613at7088	cilia- and flagella-associated protein 43
614at7088	Complete	M04_B12_H19a	4424455	4432521	1860.9	969	https://www.orthodb.org/v10?query=614at7088	uncharacterized protein LOC105388692
616at7088	Complete	M09_B10_H20a	11381477	11394731	1639.6	814	https://www.orthodb.org/v10?query=616at7088	DNA polymerase
620at7088	Complete	M17_B03_H05	11627274	11642071	1271.5	770	https://www.orthodb.org/v10?query=620at7088	Ecto-nucleotidase
621at7088	Complete	M23_B26_H19b	4815248	4837578	1752.5	970	https://www.orthodb.org/v10?query=621at7088	Coatomer subunit alpha
622at7088	Duplicated	M24_B27_H18b	2676083	2687069	2190.3	1474	https://www.orthodb.org/v10?query=622at7088	vitellogenin-like
622at7088	Duplicated	M24_B27_H18b	2690513	2707241	2056.7	1429	https://www.orthodb.org/v10?query=622at7088	vitellogenin-like
627at7088	Fragmented	M02_B04_H01a	11070553	11082567	1285.7	602	https://www.orthodb.org/v10?query=627at7088	integrator complex subunit 2
628at7088	Duplicated	M03_B15_H11	1063709	1076899	560.0	297	https://www.orthodb.org/v10?query=628at7088	nuclear pore complex protein Nup205
628at7088	Duplicated	M03_B15_H11	1052627	1063009	495.2	356	https://www.orthodb.org/v10?query=628at7088	nuclear pore complex protein Nup205
632at7088	Complete	M02_B04_H01a	13251483	13264320	2040.2	992	https://www.orthodb.org/v10?query=632at7088	manganese-transporting ATPase 13A1
633at7088	Complete	M21_B16_H02	3054810	3080364	1205.9	674	https://www.orthodb.org/v10?query=633at7088	rabankyrin-5
637at7088	Complete	M05_B06_H03	2946401	2965919	616.5	373	https://www.orthodb.org/v10?query=637at7088	rootletin
638at7088	Complete	M08_B17_H15	14808566	14837447	1746.8	1024	https://www.orthodb.org/v10?query=638at7088	uncharacterized protein LOC106141703
639at7088	Complete	M01_B01_H21	14584850	14609357	2325.2	1558	https://www.orthodb.org/v10?query=639at7088	uncharacterized protein LOC101743995
642at7088	Complete	M16_B19_H14	7172403	7193327	647.7	479	https://www.orthodb.org/v10?query=642at7088	tyrosine-protein kinase hopscotch
643at7088	Complete	M02_B04_H01a	13297833	13312496	1920.0	1196	https://www.orthodb.org/v10?query=643at7088	protein artichoke
647at7088	Complete	M09_B10_H20a	13663386	13687351	1480.1	964	https://www.orthodb.org/v10?query=647at7088	transcription initiation factor TFIID subunit 2
649at7088	Complete	M22_B28_H10b	1983878	2023901	1404.6	712	https://www.orthodb.org/v10?query=649at7088	uncharacterized protein LOC105380666
652at7088	Complete	M17_B03_H05	14557750	14593186	1212.0	657	https://www.orthodb.org/v10?query=652at7088	Golgi-specific brefeldin A-resistance guanine nucleotide exchange factor 1
655at7088	Complete	M14_B23a_H18a	8623964	8639097	2242.3	1181	https://www.orthodb.org/v10?query=655at7088	girdin
657at7088	Complete	M09_B10_H20a	5842527	5861949	1647.1	947	https://www.orthodb.org/v10?query=657at7088	uncharacterized protein LOC106109417
658at7088	Complete	M02_B04_H01a	6224120	6245071	2293.6	1159	https://www.orthodb.org/v10?query=658at7088	Rock1
659at7088	Complete	M18_B25_H08	5456825	5460340	2288.3	1060	https://www.orthodb.org/v10?query=659at7088	Rap guanine nucleotide exchange factor
660at7088	Complete	M02_B04_H01a	13252224	13266077	1588.7	854	https://www.orthodb.org/v10?query=660at7088	Golgi apparatus protein 1
662at7088	Complete	M10_B09_H06a	10610100	10629657	2365.2	1282	https://www.orthodb.org/v10?query=662at7088	uncharacterized protein LOC110374986
664at7088	Missing
666at7088	Complete	M13_B08_H12a	4829830	4857255	1311.0	732	https://www.orthodb.org/v10?query=666at7088	protein flightless-1
667at7088	Complete	M08_B17_H15	14648852	14677368	2010.7	1103	https://www.orthodb.org/v10?query=667at7088	uncharacterized protein KIAA0195
670at7088	Complete	M30_B23b_H20b	228715	297430	1286.9	1113	https://www.orthodb.org/v10?query=670at7088	uncharacterized protein LOC105384332
672at7088	Complete	M06_B05_H10a	13264558	13304319	2801.9	1708	https://www.orthodb.org/v10?query=672at7088	myosin-2 heavy chain isoform X1
675at7088	Complete	M16_B19_H14	5092130	5115942	1940.2	1045	https://www.orthodb.org/v10?query=675at7088	inhibitor of Bruton tyrosine kinase
678at7088	Complete	M09_B10_H20a	9721530	9732538	1572.3	781	https://www.orthodb.org/v10?query=678at7088	nuclear pore complex protein Nup155
680at7088	Complete	M13_B08_H12a	10076008	10105918	1710.4	1169	https://www.orthodb.org/v10?query=680at7088	DNA repair protein RAD50
681at7088	Complete	M07_B18_H16	15938514	15962349	908.8	688	https://www.orthodb.org/v10?query=681at7088	thyroid adenoma-associated protein homolog
690at7088	Complete	M11_B22_H13a	16142103	16166346	1691.2	860	https://www.orthodb.org/v10?query=690at7088	glutamate receptor-interacting protein 2 isoform X1
692at7088	Complete	M06_B05_H10a	6558902	6591971	1998.6	1105	https://www.orthodb.org/v10?query=692at7088	protein patched
695at7088	Missing
696at7088	Complete	M02_B04_H01a	4752746	4773238	1933.2	904	https://www.orthodb.org/v10?query=696at7088	probable phosphorylase b kinase regulatory subunit beta isoform X1
701at7088	Complete	M15_B13_H17a	14483945	14515750	1330.3	2049	https://www.orthodb.org/v10?query=701at7088	centromere-associated protein E-like isoform X1
705at7088	Complete	M18_B25_H08	839313	853636	463.0	474	https://www.orthodb.org/v10?query=705at7088	integrator complex subunit 1
708at7088	Complete	M01_B01_H21	10147283	10165846	1478.4	768	https://www.orthodb.org/v10?query=708at7088	intraflagellar transport protein 122 homolog
711at7088	Complete	M02_B04_H01a	12046000	12079176	1360.6	1254	https://www.orthodb.org/v10?query=711at7088	uncharacterized protein LOC106127442
713at7088	Complete	M30_B23b_H20b	7144605	7162951	1394.0	924	https://www.orthodb.org/v10?query=713at7088	codanin-1
714at7088	Complete	M15_B13_H17a	4407075	4424887	2312.2	1353	https://www.orthodb.org/v10?query=714at7088	low-density lipoprotein receptor-related protein 6
716at7088	Complete	M23_B26_H19b	2623351	2631215	1053.2	523	https://www.orthodb.org/v10?query=716at7088	erythroid differentiation-related factor 1
717at7088	Complete	M09_B10_H20a	13952080	13968522	1794.6	828	https://www.orthodb.org/v10?query=717at7088	Low density lipoprotein receptor-related protein-like protein
718at7088	Complete	M06_B05_H10a	7088742	7109141	1570.8	800	https://www.orthodb.org/v10?query=718at7088	cytosolic carboxypeptidase 4-like isoform X1
721at7088	Complete	M27_B24a_H01b	8216829	8227692	1430.6	841	https://www.orthodb.org/v10?query=721at7088	uncharacterized protein LOC101746092
723at7088	Complete	M04_B12_H19a	2730334	2741038	1766.8	890	https://www.orthodb.org/v10?query=723at7088	kinesin-like protein CG14535
724at7088	Complete	M10_B09_H06a	14891249	14911190	1513.0	691	https://www.orthodb.org/v10?query=724at7088	Calcium-activated potassium channel alpha subunit
730at7088	Complete	M06_B05_H10a	13232939	13264140	1932.3	956	https://www.orthodb.org/v10?query=730at7088	cullin-associated NEDD8-dissociated protein 1
731at7088	Complete	M12_B11a_H07a	9305171	9309689	1749.1	1026	https://www.orthodb.org/v10?query=731at7088	ATP-dependent DNA helicase Q4
741at7088	Complete	M16_B19_H14	706477	709788	1910.7	969	https://www.orthodb.org/v10?query=741at7088	trafficking protein particle complex subunit 11
742at7088	Complete	M06_B05_H10a	6764769	6796825	1556.2	913	https://www.orthodb.org/v10?query=742at7088	Tyrosine-protein kinase receptor
752at7088	Complete	M01_B01_H21	6343278	6381771	1643.7	817	https://www.orthodb.org/v10?query=752at7088	anion exchange protein 3 isoform X1
756at7088	Complete	M09_B10_H20a	16634900	16648141	1742.5	1332	https://www.orthodb.org/v10?query=756at7088	uncharacterized protein LOC111351612
757at7088	Missing
758at7088	Complete	M12_B11a_H07a	12479972	12485332	1755.5	1099	https://www.orthodb.org/v10?query=758at7088	uncharacterized protein LOC106109783 isoform X1
761at7088	Complete	M17_B03_H05	3290447	3336066	1716.7	1082	https://www.orthodb.org/v10?query=761at7088	Niemann-Pick C1 protein isoform X1
764at7088	Complete	M13_B08_H12a	6719209	6729812	1644.3	890	https://www.orthodb.org/v10?query=764at7088	integrin alpha-PS1 isoform X1
765at7088	Complete	M11_B22_H13a	17633751	17648385	331.5	179	https://www.orthodb.org/v10?query=765at7088	glycogen debranching enzyme
769at7088	Complete	M08_B17_H15	11369087	11377062	1903.4	1043	https://www.orthodb.org/v10?query=769at7088	chaoptin-like
772at7088	Complete	M12_B11a_H07a	9951794	9974773	1657.6	933	https://www.orthodb.org/v10?query=772at7088	WASH complex subunit strumpellin-like
774at7088	Complete	M26_B14_H13b	2406515	2431774	1142.9	662	https://www.orthodb.org/v10?query=774at7088	coronin-7
775at7088	Missing
780at7088	Complete	M06_B05_H10a	1175752	1181751	799.0	376	https://www.orthodb.org/v10?query=780at7088	tripeptidyl-peptidase 2
781at7088	Missing
787at7088	Complete	M04_B12_H19a	2647782	2661232	1832.1	1092	https://www.orthodb.org/v10?query=787at7088	nidogen-1
790at7088	Complete	M01_B01_H21	6912272	6917443	1910.9	884	https://www.orthodb.org/v10?query=790at7088	ephrin type-B receptor 1-B
791at7088	Complete	M19_B21_H04	5562011	5589853	1811.7	812	https://www.orthodb.org/v10?query=791at7088	regulator of nonsense transcripts 1 homolog
793at7088	Complete	M03_B15_H11	13214360	13233121	1959.9	980	https://www.orthodb.org/v10?query=793at7088	importin-5
794at7088	Complete	M10_B09_H06a	6308778	6330402	1540.1	1017	https://www.orthodb.org/v10?query=794at7088	tubulin-specific chaperone D
795at7088	Complete	M03_B15_H11	1619502	1638907	1359.6	702	https://www.orthodb.org/v10?query=795at7088	116 kDa U5 small nuclear ribonucleoprotein component
796at7088	Complete	M07_B18_H16	7829588	7837152	1364.7	727	https://www.orthodb.org/v10?query=796at7088	serine/threonine-protein kinase SIK2
799at7088	Complete	M02_B04_H01a	14302726	14315936	2019.8	925	https://www.orthodb.org/v10?query=799at7088	Anion exchange protein
800at7088	Complete	M02_B04_H01a	8320030	8343131	1988.5	1051	https://www.orthodb.org/v10?query=800at7088	protein phosphatase PHLPP-like protein isoform X1
802at7088	Complete	M08_B17_H15	4062331	4102044	1663.2	859	https://www.orthodb.org/v10?query=802at7088	dihydropyrimidine dehydrogenase 
805at7088	Complete	M30_B23b_H20b	3176389	3203073	1554.6	986	https://www.orthodb.org/v10?query=805at7088	uncharacterized protein LOC106109582
806at7088	Complete	M26_B14_H13b	4676739	4693800	1762.9	1028	https://www.orthodb.org/v10?query=806at7088	uncharacterized protein LOC101741429
817at7088	Complete	M10_B09_H06a	7437131	7450865	2189.5	1735	https://www.orthodb.org/v10?query=817at7088	centrosomal protein of 290 kDa-like
818at7088	Complete	M10_B09_H06a	4676601	4740555	1814.9	1016	https://www.orthodb.org/v10?query=818at7088	protein timeless homolog isoform X1
821at7088	Complete	M08_B17_H15	5719153	5731509	1416.8	693	https://www.orthodb.org/v10?query=821at7088	uncharacterized protein LOC106140867
822at7088	Complete	M01_B01_H21	13602607	13619671	1928.1	960	https://www.orthodb.org/v10?query=822at7088	importin-7
826at7088	Complete	M09_B10_H20a	3905824	3935026	743.8	454	https://www.orthodb.org/v10?query=826at7088	ubiquitin-protein ligase E3B
828at7088	Complete	M13_B08_H12a	3573676	3587607	1511.4	891	https://www.orthodb.org/v10?query=828at7088	uncharacterized protein LOC106141720
829at7088	Complete	M14_B23a_H18a	2373446	2385869	2165.1	1202	https://www.orthodb.org/v10?query=829at7088	uncharacterized protein LOC110999686
835at7088	Complete	M03_B15_H11	8067405	8101627	1402.9	766	https://www.orthodb.org/v10?query=835at7088	regulating synaptic membrane exocytosis protein 2
839at7088	Complete	M24_B27_H18b	4050884	4075050	1612.2	813	https://www.orthodb.org/v10?query=839at7088	uncharacterized protein LOC101747207
840at7088	Complete	M01_B01_H21	11666783	11674249	1509.5	691	https://www.orthodb.org/v10?query=840at7088	pyruvate dehydrogenase phosphatase regulatory subunit, mitochondrial
841at7088	Complete	M12_B11a_H07a	11340375	11370961	1950.5	908	https://www.orthodb.org/v10?query=841at7088	sodium/hydrogen exchanger 3 isoform X1
844at7088	Complete	M08_B17_H15	4465841	4500669	2090.5	1070	https://www.orthodb.org/v10?query=844at7088	uncharacterized protein LOC111000143
845at7088	Complete	M11_B22_H13a	7531553	7538507	1622.5	767	https://www.orthodb.org/v10?query=845at7088	uncharacterized protein LOC106125525
